id,time_event,title_en,title_zh,source_names,match_score
3a99f3c8bbb53357,2026-07-25 11:20:42,Updated CLARITY draft adds white-hat bug bounty provision,CLARITY草案新增白帽奖励条款,"[""BlockBeats快讯""]",0.368
b03d669267fcaae2,2026-07-25 11:20:42,Draft CLARITY Act adds rewards for white-hat vulnerability reporting,CLARITY草案拟奖励白帽披露漏洞,"[""BlockBeats快讯""]",0.388
c192596a7617af1e,2026-07-25 11:16:19,CXMT Pre-IPO falls to $6 on Hyperliquid,长鑫Pre-IPO跌至6美元,"[""BlockBeats快讯""]",0.44
f5c42d098aa24991,2026-07-25 11:16:19,"CXMT Pre-IPO on Hyperliquid Falls to $6, Implied Value Near $400B",长鑫Pre-IPO跌至6美元,"[""BlockBeats快讯""]",0.429
08b1c1f093249479,2026-07-25 11:11:13,CXMT IPO valuation forecasts reach CNY 2–5 trillion,长鑫科技上市估值预期达2万亿至5万亿元,"[""BlockBeats快讯""]",0.403
8964537ae5210116,2026-07-25 11:11:13,CXMT IPO valuation outlook targets up to 5 trillion yuan,长鑫科技上市估值展望最高5万亿元,"[""BlockBeats快讯""]",0.396
00cd92ffa3abf54d,2026-07-25 10:34:25,"US tech layoffs near 140,000 as AI capex reaches $725 billion",美国科技裁员近14万，AI支出7250亿美元,"[""BlockBeats快讯""]",0.425
b2fd4081f21144eb,2026-07-25 10:34:25,"US tech layoffs near 140,000 as Big Four AI capex hits $725B",美科技业裁员近14万人 AI支出达7250亿美元,"[""BlockBeats快讯""]",0.46
564f026349c8806b,2026-07-25 10:31:03,Q2 CEX data shows lower volume and OI thresholds,Q2中心化交易所交易指标阈值下移,"[""吴说区块链""]",0.472
b4aac495b3760e8c,2026-07-25 10:31:03,Q2 CEX data shows lower OI and volume benchmark thresholds,Q2中心化交易所数据阈值下移,"[""吴说区块链""]",0.436
e603a4e799cefe44,2026-07-25 10:12:03,US Data Centers May Use 20% of Power by 2035,2035年美国数据中心或耗电20%,"[""BlockBeats快讯""]",0.411
74a9090481b73853,2026-07-25 10:08:32,"Robinhood Chain Posts $350K Daily Fees, Ranks Fourth Across Chains",Robinhood Chain日费收35万美元居全链第四,"[""TechFlow深潮""]",0.378
a736302cd63d6405,2026-07-25 10:08:32,"Robinhood Chain Posts $350K Daily Fees, Ranks Fourth",Robinhood Chain日费收35万美元排第四,"[""TechFlow深潮""]",0.403
2873dbc5eceae856,2026-07-25 10:02:04,ChatGPT and Codex show elevated error rates for 40 minutes,ChatGPT与Codex服务异常40分钟,"[""TechFlow深潮""]",0.403
3712742bce41a00a,2026-07-25 10:02:04,OpenAI reports ChatGPT and Codex outage lasting about 40 minutes,OpenAI称ChatGPT与Codex故障约40分钟,"[""TechFlow深潮""]",0.456
9301706817969740,2026-07-25 10:01:26,Dango to shut down on Aug. 13 after nearly 4 months,Dango上线近4个月后将于8月13日关闭,"[""Cointelegraph""]",0.488
b6f7bcc2ffe94e56,2026-07-25 10:01:26,Dango perp DEX to shut network on Aug. 13,Dango永续DEX将于8月13日关闭,"[""Cointelegraph""]",0.392
584f2a23c5f74513,2026-07-25 10:00:14,"Robinhood Chain ranks fourth in 24-hour fees at $350,000",Robinhood链24小时费用达35万美元,"[""BlockBeats快讯""]",0.391
660bd9187d400922,2026-07-25 10:00:14,"Robinhood Chain ranks fourth in 24-hour fees with $350,000",Robinhood链24小时费用收入排第四,"[""BlockBeats快讯""]",0.385
073a906365b00e76,2026-07-25 10:00:00,Yahoo lists top CD yield at 4.20% APY,雅虎称最佳CD利率为4.20%,"[""YahooFinance""]",0.362
2929f2ecfac682d6,2026-07-25 10:00:00,US Mortgage Rates Hit 2026 Highs,美国房贷利率升至年内高位,"[""YahooFinance""]",0.391
3c1c688976b5ceb0,2026-07-25 10:00:00,Robinhood Chain RWA TVL rises 5x on tokenized stock trading,Robinhood链RWA因代币化股票交易增至5倍,"[""CoinDesk""]",0.466
3d3eb86820e7be78,2026-07-25 10:00:00,CZ Says He Underestimated Stablecoin Market Growth,CZ称曾低估稳定币市场增长,"[""X/WuBlockchain""]",0.455
7c1c4ca45f369ffe,2026-07-25 10:00:00,Yahoo Finance reports top CD APY at 4.20%,雅虎财经称CD最高利率4.20%,"[""YahooFinance""]",0.415
aed73e90728ee3d6,2026-07-25 10:00:00,Robinhood Chain RWA value rises 5x on tokenized stock trading,Robinhood链RWA规模因代币化股票增至5倍,"[""CoinDesk""]",0.474
82a20f153fdc3c84,2026-07-25 09:48:41,Binance says 45% of TradFi users are Gen Z,币安称45%TradFi用户为Z世代,"[""X/binancezh""]",0.41
84c7d6c9db2b2c9d,2026-07-25 09:48:11,Anthropic Cuts Claude Code System Prompt by 80%,Anthropic将Claude Code提示词削减80%,"[""TechFlow深潮""]",0.43
9c6426536ecd1de4,2026-07-25 09:48:11,Anthropic cuts Claude Code prompt by 80% without coding performance loss,Anthropic将Claude Code提示词删减80%,"[""TechFlow深潮""]",0.436
c8b34cef661410d2,2026-07-25 09:33:00,OpenAI reports elevated error rates for ChatGPT and Codex,ChatGPT与Codex出现故障,"[""BlockBeats快讯""]",0.417
4e3834a7614666fe,2026-07-25 09:12:58,Analyst Says 3D IC Adoption May Favor Niche Chinese Memory Players,分析称3D IC或利好中国利基内存厂,"[""BlockBeats快讯""]",0.347
f98fe1a030ad759d,2026-07-25 09:12:58,"Analyst Sees Korean Caution on 3D IC, CXMT Targets Niche Memory",分析师称韩厂谨慎推进3D IC,"[""BlockBeats快讯""]",0.364
e18c3c5e5d8a0461,2026-07-25 09:12:28,AFX Trade hacker swaps 655 ETH to BTC via THORChain,AFX黑客将655枚ETH换成BTC,"[""ChainCatcher"", ""X/EmberCN"", ""吴说区块链""]",0.396
886ec8b793ecaf29,2026-07-25 09:05:24,Anthropic CFO cites tax lead as top internal AI user,Anthropic称税务主管为内部头号AI用户,"[""TechFlow深潮""]",0.425
926ed77cf5545ebc,2026-07-25 09:03:16,Whale closes $38.67M 40x BTC long after 18 hours,巨鲸平掉3867万美元40倍BTC多单,"[""BlockBeats快讯""]",0.422
24316cf3f1ecb529,2026-07-25 09:01:42,Binance launches RLUSD weekly XRP rewards campaign,币安上线RLUSD周度XRP奖励活动,"[""X/binance""]",0.378
8ad57fd8e95cd377,2026-07-25 09:01:42,Binance launches RLUSD rewards on Margin and Earn,币安上线RLUSD持仓奖励活动,"[""X/binance""]",0.392
29019d4d5117341b,2026-07-25 08:52:55,Crypto hacks caused $1.32B losses in H1 2026,2026上半年加密被盗13.2亿美元,"[""吴说区块链""]",0.396
576b4c631b140e24,2026-07-25 08:31:59,Binance Wallet adds Spark lending and Robinhood Chain support,币安钱包新增Spark借贷与Robinhood链支持,"[""X/binancezh""]",0.451
08f29c3ac6ab3b00,2026-07-25 08:18:39,B.AI API adds Claude Opus 5 with dual access options,B.AI API上线Claude Opus 5,"[""TechFlow深潮""]",0.407
a97c3cb441994b66,2026-07-25 07:45:58,Upbit to List MORPHO on KRW Market,Upbit上线MORPHO韩元交易对,"[""吴说区块链""]",0.439
8f66a71d3f420b16,2026-07-25 07:40:35,"Ethereum ETFs End 5-Day Inflow Streak, Week Still Positive",以太坊ETF终结五日净流入,"[""Cointelegraph""]",0.379
db1df6845e983e1e,2026-07-25 07:40:35,"Ethereum ETFs End 5-Day Inflow Streak, Bitcoin ETFs See Outflows",以太坊ETF结束5日净流入,"[""Cointelegraph""]",0.388
7139d0ddc1d2250c,2026-07-25 07:35:07,Whale stakes 2.785 million HYPE worth about $164 million,巨鲸质押278.5万枚HYPE,"[""TechFlow深潮""]",0.434
031f3965dec33224,2026-07-25 07:06:27,Dango to halt trading July 29 and shut L1 on Aug. 13,Dango将于7月29日停交易,"[""TechFlow深潮"", ""TheDefiant""]",0.386
d381e2b31a6e5219,2026-07-25 07:06:27,Dango to halt trading July 29 and shut L1 on August 13,Dango将于7月29日停交易,"[""TechFlow深潮""]",0.409
8ea4305ce684e9a1,2026-07-25 06:57:56,Morgan Stanley says SpaceX at $100 implies zero AI valuation,大摩称SpaceX跌至100美元即AI估值归零,"[""TechFlow深潮""]",0.479
a82128f8dd043e08,2026-07-25 06:57:56,Morgan Stanley says $100 SpaceX implies zero AI valuation,大摩称SpaceX跌至100美元即AI估值归零,"[""TechFlow深潮""]",0.424
181bf729cf04e3bd,2026-07-25 06:47:26,"Robinhood, Crypto.com Discuss Prediction Market Partnership",Robinhood与Crypto.com洽谈预测市场合作,"[""TechFlow深潮""]",0.448
cdc166f147edc281,2026-07-25 06:43:46,"Exchange Stablecoin Inflows Fall to 2025 Lows, CryptoQuant Says",CryptoQuant：交易所稳定币流入降至年内低位,"[""吴说区块链""]",0.507
d1135d6eebf39470,2026-07-25 06:43:46,"Exchange stablecoin inflows fall to 2025 low, CryptoQuant says",交易所稳定币流入降至2025年低位,"[""吴说区块链""]",0.511
02cb9bfb383627b8,2026-07-25 06:38:30,"Stablecoin Exchange Inflows Fall to 2025 Lows, Analyst Says",分析师称稳定币流入降至2025低点,"[""X/PANewsCN""]",0.462
d993c35c9bcaaf00,2026-07-25 06:38:30,"Stablecoin Exchange Inflows Fall to 2025 Low, Analyst Says",分析师称稳定币流入降至2025年低点,"[""X/PANewsCN""]",0.465
0d403daf8620a709,2026-07-25 06:09:01,BitMart Token BMX Briefly Crashes Over 60% in One Hour,BitMart平台币BMX一小时暴跌超60%,"[""X/BlockBeatsAsia""]",0.412
63dd163524952317,2026-07-25 06:09:01,BitMart Token BMX plunged over 60% intraday,BitMart平台币BMX盘中暴跌超60%,"[""X/BlockBeatsAsia""]",0.418
4a6524ff65205e55,2026-07-25 06:07:32,"James Wynn Trims S&P 500 Short, Books $45 Profit",James Wynn减持标普空单获利45美元,"[""TechFlow深潮""]",0.389
dda9bb089c915bfa,2026-07-25 06:07:32,"James Wynn keeps $857,600 S&P 500 short after partial close",James Wynn仍持85.76万美元标普空单,"[""TechFlow深潮""]",0.441
d711335445f33db6,2026-07-25 06:02:25,Uniswap Token Jar launches on 11 chains with UNI-burn fee unlock,Uniswap代币罐上线11链,"[""BlockBeats文章""]",0.406
062b1433d0217a68,2026-07-25 06:00:00,Binance posts weekend-themed social message on X,币安在X发布周末主题帖,"[""X/binance""]",0.385
c7c6caf8a61e80ac,2026-07-25 06:00:00,Binance posts weekend teaser on X,币安在X发布周末预告,"[""X/binance""]",0.426
290ddb7c00b9b0cd,2026-07-25 05:51:13,Oil outlook sees Brent at $90–$110 over 1–3 months,研究称布伦特未来1至3个月或维持90至110美元,"[""吴说区块链""]",0.387
e94c5fa5583928e6,2026-07-25 05:51:13,Analysis sees Brent at $90-$110 over next 1-3 months,分析称布油未来1至3个月或在90至110美元震荡,"[""吴说区块链""]",0.397
973b5878d0b209d8,2026-07-25 05:30:43,"Whale stakes 557,902 HYPE worth $32.87M on Hyperliquid",巨鲸将55.79万枚HYPE质押至Hyperliquid,"[""X/lookonchain""]",0.404
1d8667bdf52e6916,2026-07-25 05:24:54,"Bitdeer sold 274.8 BTC this week, keeping zero holdings",Bitdeer本周卖出274.8枚BTC,"[""吴说区块链""]",0.408
6b58770ae7b405a1,2026-07-25 05:24:54,"Bitdeer sold 274.8 BTC, kept zero Bitcoin holdings",Bitdeer售出274.8枚BTC,"[""吴说区块链""]",0.404
9151a5186b39b5b6,2026-07-25 04:39:56,WuBlockchain X post links to an external source only,吴说X帖仅附外部链接,"[""X/WuBlockchain""]",0.397
a813638f886037a4,2026-07-25 04:39:56,WuBlockchain post lacks accessible news details,Wu快讯链接缺乏可核实细节,"[""X/WuBlockchain""]",0.346
ac96d657472ef865,2026-07-25 04:39:30,"U.S. spot BTC, ETH ETFs post July 24 net outflows",美国现货BTC、ETH ETF录得净流出,"[""X/WuBlockchain""]",0.364
afdacfbda1ad8377,2026-07-25 04:39:30,U.S. spot BTC and ETH ETFs post July 24 outflows,美国现货BTC和ETH ETF 7月24日净流出,"[""X/WuBlockchain""]",0.397
20228a22e47e1f8b,2026-07-25 04:33:37,Binance relaunches USD1 Simple Earn campaign with up to 8.5% APR,币安重启USD1活期赚币活动,"[""X/binance""]",0.409
0e198267dba29323,2026-07-25 04:32:12,Shenzhen cracks down on crypto-promoting self-media accounts,深圳整治炒作虚拟货币自媒体,"[""TechFlow深潮""]",0.406
840c25af93110e25,2026-07-25 04:32:12,Shenzhen Cracks Down on Crypto-Promoting and Illegal Stock-Tip Accounts,深圳整治涉币与非法荐股自媒体,"[""TechFlow深潮""]",0.452
300fd2fb6e9d4209,2026-07-25 04:30:57,BPI pilots stablecoin cross-border settlement with Meridian,菲律宾群岛银行试点稳定币跨境结算,"[""吴说区块链""]",0.473
a1eab82bce45695e,2026-07-25 04:25:48,Chinese court upholds USDT gambling settlement convictions,中国法院维持USDT赌资结算案判决,"[""吴说区块链""]",0.448
bcf260e6e315ddb7,2026-07-25 04:25:48,China court upholds sentences in USDT-linked gambling payment case,中国维持涉USDT赌资结算案判决,"[""吴说区块链""]",0.444
17d17e64003ce65d,2026-07-25 04:21:16,Chinese Court Upholds 2.95 Billion Yuan Gambling Payment Case,法院维持29.5亿元赌资案判决,"[""TechFlow深潮""]",0.426
769e0204795bf81d,2026-07-25 04:21:16,China court upholds sentence in RMB 2.95B gambling-USDT case,29.5亿元赌博USDT案维持原判,"[""TechFlow深潮""]",0.377
e558d9db458baf3f,2026-07-25 04:16:19,Tesla falls 18% this week; SpaceX down over 7%,特斯拉周跌近18%，SpaceX跌超7%,"[""TechFlow深潮""]",0.404
7fc28b1046cba58d,2026-07-25 04:02:46,"US Spot Bitcoin, Ether ETFs Post $310.6M Net Outflows",美国比特币以太坊现货ETF净流出3.11亿美元,"[""吴说区块链""]",0.396
ee1162cdede6715b,2026-07-25 04:02:46,"US Spot Bitcoin, Ether ETFs See $310.6M Net Outflows on July 24",美国比特币以太坊现货ETF净流出3.11亿美元,"[""吴说区块链""]",0.403
2d0773a4638ec104,2026-07-25 03:52:08,"Unknown wallet deposits 4,690 BTC to OKX",未知钱包向OKX转入4690枚BTC,"[""吴说区块链""]",0.33
2f15a69866cf226a,2026-07-25 03:52:08,"Unknown Wallet Sends 4,690 BTC to OKX",未知钱包向OKX转入4690枚BTC,"[""吴说区块链""]",0.396
66e45ae8892a00fe,2026-07-25 03:50:29,Musk Says X Will Open-Source All System Code in August,马斯克称X将于8月开源全部系统代码,"[""TechFlow深潮""]",0.387
78d8806335f0bf49,2026-07-25 03:46:07,"xAI Plans Grok 4.6 in 2 Weeks, Grok 4.7 in 4",xAI称两周内推Grok 4.6,"[""TechFlow深潮""]",0.4
e12680e504b5ce0f,2026-07-25 03:46:07,"Musk Says Grok 4.6 in Two Weeks, 4.7 in Four",马斯克称Grok 4.6两周内发布,"[""TechFlow深潮""]",0.419
667ab8eff0c4288b,2026-07-25 03:43:00,"World Foundation Sells WLD, Raises $52.5M On-Chain",World基金会链上售WLD筹资5250万美元,"[""X/lookonchain""]",0.53
994be8aa91b50a73,2026-07-25 03:43:00,World Foundation Raises $52.5M Through WLD Sale,World基金会出售WLD筹资5250万美元,"[""X/lookonchain""]",0.543
3faa2ca59c2a9b43,2026-07-25 03:36:30,Brazil Prosecutors Sue World ID Operators for 240M Reais,巴西检方起诉World ID运营方索赔2.4亿雷亚尔,"[""吴说区块链""]",0.462
7b5eef1cc2ca50d0,2026-07-25 03:36:30,Brazil prosecutors sue World ID operators for 240 million reais,巴西检方起诉World ID运营方,"[""吴说区块链""]",0.435
cae6442cbde59630,2026-07-25 03:33:58,Former SushiSwap CTO to launch order-book DEX on Robinhood Chain,SushiSwap前CTO将推订单簿DEX,"[""吴说区块链""]",0.404
1c3df999f8f31b0d,2026-07-25 03:33:09,Opus 5 beats Fable 5 in physics test at half cost,Opus 5物理测试胜Fable 5,"[""TechFlow深潮""]",0.4
65409fe107c257a7,2026-07-25 03:33:09,Opus 5 tops 3D physics test at half Fable 5’s cost,Opus 5物理测试胜Fable 5,"[""TechFlow深潮""]",0.393
1001bf24dcef8c33,2026-07-25 03:17:14,Hong Kong Court Sentences Man for HK$64 Million Money Laundering,香港法院判洗钱案6年9个月,"[""吴说区块链""]",0.414
353dd83349b28c52,2026-07-25 03:17:14,Hong Kong Court Sentences Man in HK$64 Million Money Laundering Case,香港洗钱案涉6400万港元判囚,"[""吴说区块链""]",0.403
23cfaaaf25604a5e,2026-07-25 02:54:20,MARA CEO Says AI Data Centers Earn More per Power Unit,MARA CEO称AI机房电力收益高于挖矿,"[""吴说区块链""]",0.377
994a86742a8e0a23,2026-07-25 02:54:20,MARA CEO says AI data centers outperform Bitcoin mining per unit power,MARA CEO称AI机房单位电力收益高于挖矿,"[""吴说区块链""]",0.424
8a61b12c43090f61,2026-07-25 02:12:48,Wallet opens 40x long on 603.71 BTC,某地址40倍做多603.71枚BTC,"[""吴说区块链""]",0.38
d9fd0f148898c445,2026-07-25 02:12:48,Wallet Opens 40x Long on 603.71 BTC Worth $38.67M,某地址40倍做多603.71枚BTC,"[""吴说区块链""]",0.373
61bbe6d3772d1415,2026-07-25 02:12:10,"Lookonchain Flags 10.84M TRUMP Transfer, Possible Exchange Deposit",Lookonchain监测TRUMP转出1084万枚,"[""X/lookonchain""]",0.38
9c5edc2d6513e751,2026-07-25 02:12:10,"Trump team moves 10.84M TRUMP, wallet outflows hit 48.25M",特朗普团队转出1084万枚TRUMP,"[""X/lookonchain""]",0.391
55766ad78121774c,2026-07-25 02:06:31,Anthropic’s Claude allegedly reduces visible reasoning traces,Claude疑似减少显示思考痕迹,"[""TechFlow深潮""]",0.462
d93f5ff50d571e3c,2026-07-25 02:06:31,Anthropic’s Claude accused of hiding full reasoning traces,Claude疑似隐藏完整思考痕迹,"[""TechFlow深潮""]",0.427
0b6b235c6f07dde0,2026-07-25 01:12:56,TRUMP team wallet unlocks and moves 10.84M tokens,TRUMP团队解锁转出1083.7万枚,"[""吴说区块链""]",0.373
3a589b2a5c1b6737,2026-07-25 01:12:56,TRUMP team wallet unlocks and transfers 10.84M tokens,TRUMP团队解锁转出1083.7万枚,"[""吴说区块链""]",0.376
81b7b0715637c5d4,2026-07-25 01:03:36,TRUMP team wallet moves 10.84M unlocked tokens,TRUMP团队转出1083.7万枚代币,"[""X/EmberCN""]",0.393
70e421dc29c3c2d6,2026-07-25 00:52:02,LayerZero to phase out support for 20 low-activity chains,LayerZero将逐步停止支持20条低活跃链,"[""X/PANewsCN""]",0.407
f48eac50ea4a43bc,2026-07-25 00:52:02,LayerZero to end support for 20 low-activity chains,LayerZero将停止支持20条低活跃链,"[""X/PANewsCN""]",0.383
6e7cd1db2186fb17,2026-07-25 00:50:16,Worldcoin Sells 217.4M WLD to Institutions at 36% Discount,Worldcoin折价36%售出2.174亿枚WLD,"[""X/PANewsCN""]",0.478
bcb717d4309508e2,2026-07-25 00:45:41,Worldcoin Foundation Sells 217.4M WLD for $52.5M,Worldcoin基金会折价售出2.174亿枚WLD,"[""X/EmberCN"", ""吴说区块链""]",0.5
66a407168d22e8af,2026-07-25 00:42:56,Blockchain Association urges Senate to advance CLARITY Act,美国区块链协会敦促参议院推进CLARITY法案,"[""吴说区块链""]",0.443
b608a0d843ce1970,2026-07-25 00:42:56,Blockchain Association launches site backing U.S. CLARITY Act,美国区块链协会推动CLARITY法案,"[""吴说区块链""]",0.423
752248f235929f96,2026-07-25 00:41:03,EU Bans 14 Foreign Crypto Platforms in Russia Sanctions,欧盟制裁14家境外加密平台,"[""吴说区块链""]",0.468
9873da6c0be4f0bb,2026-07-25 00:41:03,EU bans transactions with 14 foreign crypto platforms,欧盟禁14家境外加密平台交易,"[""吴说区块链""]",0.417
fc13c8de61b2788b,2026-07-25 00:39:29,Across says relayer incident net loss stayed below $4 million,Across称Relayer事件净损失低于400万美元,"[""吴说区块链""]",0.409
227b46860089da2a,2026-07-25 00:35:44,FBI Traces Steam Crypto Theft Suspect via Gift Cards and Uber Eats,FBI借外卖订单锁定Steam盗币嫌疑人,"[""吴说区块链""]",0.417
f119247bda77ef56,2026-07-25 00:35:44,FBI Traces Steam Crypto Theft Suspect Through Uber Eats Orders,FBI借外卖订单锁定Steam盗窃嫌疑人,"[""吴说区块链""]",0.423
0c712b0e1e3337f3,2026-07-24 23:51:33,CZ posts casual comment on X community engagement,CZ发文谈X社区互动,"[""X/cz_binance""]",0.382
3735db1b9c0c406a,2026-07-24 23:51:33,CZ posts casual comment about spending time on X,赵长鹏发文谈在X上花时间,"[""X/cz_binance""]",0.414
5d45abf99435802f,2026-07-24 23:46:04,CZ calls for more industry cleanups,CZ呼吁行业加大清理力度,"[""X/cz_binance""]",0.424
b4ae5f9c9db6b23d,2026-07-24 23:46:04,CZ endorses broader crypto cleanup actions,赵长鹏称需更多行业清理,"[""X/cz_binance""]",0.431
34cb9ca1c9e2e508,2026-07-24 23:44:32,CZ posts joke about being “pre-rich” on X,CZ在X发布“预富”玩笑,"[""X/cz_binance""]",0.388
7703c997e3843302,2026-07-24 23:44:32,CZ posts joke about being 'pre-rich',CZ发文调侃“预富有”,"[""X/cz_binance""]",0.396
6849d57adb3a32a7,2026-07-24 22:43:56,Moody’s warns AI spending may weaken Big Tech credit quality,穆迪警告AI支出或削弱科技巨头信用,"[""CNBC-Finance""]",0.393
8e437fbe292a4145,2026-07-24 22:43:56,Moody’s warns AI capex may weaken Big Tech credit,穆迪称AI支出或削弱科技巨头信用,"[""CNBC-Finance""]",0.36
5b817999605ec845,2026-07-24 22:21:01,Bitcoin Policy Institute joins U.S. Freedom Tech program,比特币政策研究所加入美国自由科技计划,"[""TheBlock""]",0.373
d5d9855698a9dbf2,2026-07-24 22:03:16,"RWAs Overtake Crypto Volume on Hyperliquid, ARK Says",Hyperliquid上RWA交易量首超加密,"[""Decrypt""]",0.529
fcc978114ca6f20b,2026-07-24 22:03:16,"RWAs Overtake Crypto on Hyperliquid, ARK Highlights Shift",Hyperliquid上RWA交易超越加密,"[""Decrypt""]",0.505
cbdc2b684f7f391a,2026-07-24 21:53:05,EU sanctions HTX over Russia-linked crypto services,欧盟因涉俄服务制裁HTX,"[""Cointelegraph""]",0.442
5aef9d07bd413494,2026-07-24 20:05:50,US House passes congressional insider-trading restrictions bill,美国众院通过国会议员内幕交易限制法案,"[""Cointelegraph""]",0.526
d4d2cb6bbe98434c,2026-07-24 20:02:11,"Dango to Halt Trading July 29, Shut Chain Aug. 13",Dango将于7月29日停盘并于8月13日关链,"[""TheDefiant""]",0.396
f7326b915c11c342,2026-07-24 19:54:52,Ex-Sushi CTO Plans Order-Book DEX on Robinhood Chain,前Sushi CTO拟在Robinhood链推订单簿DEX,"[""TheDefiant""]",0.452
09c6087cc958f65e,2026-07-24 19:21:40,Stacks staking upgrade vote passes with 99% support,Stacks质押升级获99%投票通过,"[""TheDefiant""]",0.42
76100cd5449b2f85,2026-07-24 19:21:40,Stacks Upgrade Vote Passes With 99% Support,Stacks升级投票获99%支持,"[""TheDefiant""]",0.373
23bff6d328c03793,2026-07-24 19:01:53,Hoskinson warns Bitcoin governance may lag on quantum threats,Hoskinson称比特币治理或难应对量子威胁,"[""TheBlock""]",0.423
b5cd6416b04c6d19,2026-07-24 19:01:53,Hoskinson says Bitcoin risks leadership if quantum response lags,Hoskinson称比特币量子应对或失领先,"[""TheBlock""]",0.42
38ffbad74055aafe,2026-07-24 18:28:43,Anthropic launches Claude Opus 5 with lower pricing,Anthropic发布Claude Opus 5,"[""Decrypt""]",0.429
aceef231eaaeb2ba,2026-07-24 18:28:43,Anthropic launches Claude Opus 5 at lower cost,Anthropic推低价Claude Opus 5,"[""Decrypt""]",0.486
0ed92eb70895a544,2026-07-24 17:50:26,Senate delays CLARITY Act amid ethics dispute before August recess,参议院CLARITY法案或延至8月后,"[""Decrypt""]",0.493
8240c50062c1911e,2026-07-24 17:44:48,"Poolin Files for Bankruptcy, Liquidates Texas Mining Sites",比特币矿池Poolin申请破产清算,"[""Decrypt""]",0.422
965e348e9541a9da,2026-07-24 16:55:14,Crypto groups urge US CLARITY Act passage before 2026 elections,加密团体敦促美国通过CLARITY法案,"[""Cointelegraph""]",0.547
95e6837406f09806,2026-07-24 16:34:25,Tech firms urge Washington to protect open-source AI,科技公司吁美方保护开源AI,"[""Decrypt""]",0.471
e614b8d4eb2bce38,2026-07-24 16:34:25,Tech firms urge US to protect open-source AI,科技公司吁美保护开源AI,"[""Decrypt""]",0.489
90fd7a528176c377,2026-07-24 16:21:52,Strategy Adds Net Bitcoin Per Share Metric,Strategy推出净每股比特币指标,"[""Decrypt""]",0.472
f3bda8b221355558,2026-07-24 16:21:52,Strategy Introduces Net Bitcoin Per Share Metric,Strategy推出净每股比特币指标,"[""Decrypt""]",0.464
24cfc41ee7bc1e84,2026-07-24 16:17:37,Bitcoin ETFs see $225M outflow as BTC dips below $65K,比特币ETF净流出2.25亿美元,"[""Decrypt""]",0.438
abab64b990a9ccb1,2026-07-24 16:17:37,US Bitcoin ETFs See $225M Outflow as BTC Briefly Falls Below $65K,比特币ETF净流出2.25亿美元,"[""Decrypt""]",0.392
744e8965b11deba4,2026-07-24 16:17:00,Outdoor retailer plans 91 store closures in Chapter 11,户外零售商破产拟关91家门店,"[""YahooFinance""]",0.411
cbab8db81ccbbd55,2026-07-24 16:17:00,Retail bankruptcy leads outdoor chain to close 91 stores,户外零售商破产关闭91家门店,"[""YahooFinance""]",0.415
83fd5ff739783d08,2026-07-24 16:14:56,SEC seeks comment on Treasury margin exemption,SEC就美债保证金豁免征求意见,"[""X/SECGov""]",0.421
616c104a556eb27f,2026-07-24 16:06:02,BitMEX faces suit over 623 BTC liquidation before Sept. 23 closure,BitMEX因623枚BTC爆仓案遭起诉,"[""TheDefiant""]",0.421
98328eccccd17098,2026-07-24 16:04:30,India GitHub takedown order on BitChat faces rights challenge,印度下架BitChat代码令遭违宪质疑,"[""Cointelegraph""]",0.407
dc5c57e2f2fa2be3,2026-07-24 16:04:30,Indian digital rights group challenges BitChat GitHub takedown order,印度团体质疑BitChat下架令违宪,"[""Cointelegraph""]",0.406
1f4cc96756f47130,2026-07-24 16:00:57,Odos to shut down DEX aggregator on July 30,Odos将于7月30日关闭聚合器,"[""TheDefiant""]",0.522
2f9c8f49f556a44c,2026-07-24 16:00:57,Odos to close DEX aggregator on July 30,Odos将于7月30日关闭聚合器,"[""TheDefiant""]",0.423
e5649cad52a70cb1,2026-07-24 15:53:56,OCC Rejects Wise’s US National Trust Bank Charter,OCC拒绝Wise美国信托银行牌照,"[""TheDefiant""]",0.424
248a51a4a369ca6b,2026-07-24 15:27:26,"Gold stays below $4,100 before next week’s rate decision",金价在下周利率决议前低于4100美元,"[""YahooFinance""]",0.468
641828e0690994eb,2026-07-24 15:27:26,"Gold stays below $4,100 before rate decision",金价在利率决议前低于4100美元,"[""YahooFinance""]",0.46
b553e5f35c5e4da9,2026-07-24 15:24:08,Silver rises above $58 amid higher rate risk pricing,白银重回58美元上方,"[""YahooFinance""]",0.378
c63d278abe0602fa,2026-07-24 15:24:08,Silver rises above $58 amid higher rate expectations,白银重回58美元上方,"[""YahooFinance""]",0.413
9edc4827c78ac4c4,2026-07-24 15:22:00,"Bitcoin, Ether Ease as U.S. Treasury Yields Rise",美债收益率走高压制比特币以太坊,"[""YahooFinance""]",0.488
e8553e282e08b592,2026-07-24 15:22:00,"BTC, ETH Slip as U.S. Treasury Yields Rise",美债收益率走高拖累BTC与ETH,"[""YahooFinance""]",0.427
b828091d7ea7b948,2026-07-24 15:15:57,ETF inflows and CLARITY debate spur AI-to-crypto rotation talk,ETF流入与CLARITY提振加密轮动预期,"[""Cointelegraph""]",0.403
dac0666733bf76ad,2026-07-24 15:15:57,Cointelegraph highlights possible AI-to-crypto capital rotation,Cointelegraph称资金或从AI回流加密,"[""Cointelegraph""]",0.419
